α,κ,δ,β,NE_found
0.7721,0.4075,0.0646,3.167681714509464,true
0.0627,0.2123,0.7704,10.740267546605486,true
0.1957,0.8058,0.1086,23.406177892067255,true
0.5821,0.5112,0.3039,20.905243235092758,true
0.5645,0.0504,0.0188,3.196319526790341,true
0.3117,0.845,0.8006,1.4520843398327752,true
0.9954,0.0035,0.507,40.08491183334329,true
0.4655,0.0183,0.545,1.5952014034170006,true
0.7587,0.1872,0.1013,53.46354394286351,true
0.4648,0.0669,0.2914,18.192328604914966,true
0.6393,0.9618,0.3627,1.2080409524829019,true
0.5941,0.3177,0.7432,2.2796000251241386,true
0.6961,0.7591,0.6125,50.7037564718808,true
0.9204,0.4057,0.315,3.356839814502953,true
0.7064,0.3429,0.4711,20.738668476643575,false
0.4864,0.9214,0.4743,19.530942445064596,true
0.8957,0.8204,0.5038,3.9908330756591304,true
0.5296,0.3557,0.6199,2.8433985236517687,true
0.2875,0.5589,0.4639,21.031051742600535,false
0.0624,0.2003,0.0972,13.544763295918813,false
0.976,0.9234,0.1685,23.219675473284354,true
0.7546,0.8906,0.7094,3.9000914438431886,true
0.7505,0.08,0.1038,1.7125782781873475,true
0.5173,0.0665,0.2175,33.01625447344221,true
0.3935,0.8085,0.992,30.084196480323918,false
0.1261,0.8309,0.8739,10.329459929369532,true
0.6079,0.5796,0.1841,5.685960122920831,true
0.216,0.4055,0.4475,4.595143569306688,true
0.6738,0.869,0.9051,1.5158858688705688,false
0.8493,0.7263,0.4961,15.1803222449539,false
0.6754,0.504,0.6592,18.69021266598287,false
0.0274,0.8865,0.2923,17.778680238058843,true
0.5015,0.1048,0.0125,4.655270413410347,true
0.1679,0.3116,0.2945,15.225931591501572,true
0.753,0.376,0.9236,6.2902448699855995,true
0.5488,0.7246,0.9399,34.08986070343751,true
0.2425,0.2003,0.9055,3.8343502725130776,false
0.2401,0.8314,0.1778,2.897939595011714,true
0.7047,0.7209,0.4537,1.0692954781746002,true
0.5961,0.2519,0.5584,2.56254268016508,true
0.9663,0.724,0.9061,1.9367280944551468,true
0.9615,0.7872,0.2123,2.8377174096122095,true
0.4503,0.5413,0.849,53.570578029157495,false
0.8781,0.8908,0.155,4.0309416148745285,true
0.815,0.7677,0.814,16.34627430299201,true
0.5773,0.6484,0.0173,5.392450932349508,true
0.8404,0.7896,0.2398,1.0597149957102876,true
0.4444,0.1273,0.9961,31.848809404974766,true
0.7119,0.8026,0.3353,6.951795697882619,true
0.0114,0.3269,0.1712,44.03567055874993,true
0.2923,0.4208,0.527,1.0778841508846315,true
0.4017,0.9203,0.4781,2.4205626181825304,true
0.7681,0.9406,0.822,4.590550722543501,false
0.0518,0.5898,0.9708,51.88345742702628,true
0.7644,0.0677,0.8869,1.0692954781746002,true
0.0446,0.6331,0.5369,8.749530134382765,false
0.626,0.9733,0.3841,1.3297620281214737,true
0.0263,0.1287,0.3564,23.33606458094271,true
0.6074,0.6876,0.7628,10.59095145243378,true
0.4048,0.9154,0.9799,13.131317158490017,true
0.6762,0.4514,0.2882,7.120657025294843,true
0.7389,0.7228,0.3879,35.58769741849718,false
0.6197,0.1138,0.2111,7.099327065156633,true
0.1728,0.6649,0.6003,1.0387312328784977,true
0.4067,0.2668,0.293,6.171858449883554,true
0.1339,0.8669,0.9841,7.783452454683981,false
0.2741,0.4788,0.5097,2.4012753690986246,true
0.4354,0.4492,0.344,12.341900278290954,false
0.8314,0.1877,0.588,10.196046019608447,true
0.7979,0.2314,0.2881,2.2322275762345734,true
0.1745,0.6038,0.3764,5.002811227833588,true
0.1515,0.7371,0.271,8.060696764575537,true
0.6595,0.0818,0.035,35.766081494145446,false
0.89,0.2968,0.5844,4.166181879703789,false
0.2091,0.0406,0.4731,33.88593393131321,true
0.228,0.6242,0.8857,4.344888079814558,false
0.2072,0.4943,0.362,6.031525718230289,true
0.4852,0.6698,0.0769,4.526730794314252,true
0.6473,0.2498,0.2843,1.5967974026870526,true
0.3265,0.0157,0.5551,9.747394319400078,false
0.23,0.1426,0.5646,1.4433979191151778,true
0.3294,0.101,0.6258,1.2128827935191195,true
0.4672,0.9269,0.6694,1.6520220128834644,true
0.0819,0.9204,0.2343,33.582328798361544,true
0.1716,0.4479,0.1586,2.4620639444796986,true
0.6051,0.9267,0.2596,39.05613616309936,true
0.0281,0.3504,0.3513,23.71244462518505,true
0.8325,0.8688,0.8462,12.65433697133637,true
0.4191,0.7185,0.8709,2.442446009293482,false
0.8264,0.7489,0.3824,45.51309105184846,true
0.847,0.8467,0.9391,1.7040367583907279,true
0.4895,0.9848,0.949,16.743330502138985,false
0.8973,0.7806,0.0221,42.64883678242044,false
0.9974,0.1377,0.8355,16.494054786377255,true
0.7702,0.6792,0.6002,44.701184493300815,false
0.2137,0.9082,0.6558,16.232249933762496,false
0.62,0.2987,0.1767,13.10508076930768,true
0.2526,0.3912,0.1153,17.90356759552007,true
0.6874,0.2126,0.0913,9.592677049073307,true
0.4672,0.3862,0.6561,1.2448312766875311,true
0.9203,0.6503,0.4286,31.912570763889853,false
0.5099,0.5395,0.3015,2.146846454419676,true
0.2233,0.7951,0.6043,27.994274300596135,false
0.0462,0.7974,0.2976,1.0090406217738679,true
0.5471,0.6405,0.3219,6.9936318550329695,true
0.3434,0.3951,0.927,1.1841201389239695,true
0.6708,0.067,0.1682,13.170770260027968,true
0.5306,0.077,0.0497,2.9066464675754413,true
0.7775,0.1479,0.753,11.893594763046835,true
0.7858,0.909,0.9862,16.151291249468276,false
0.6988,0.6227,0.9456,26.549210210632246,true
0.1087,0.3166,0.5758,6.104340039003942,true
0.8434,0.6096,0.361,12.243558965801025,true
0.9517,0.5205,0.7482,5.6745995670177445,false
0.38,0.9893,0.9141,48.95982187385273,false
0.2877,0.4911,0.8069,6.215213023007643,true
0.3479,0.3607,0.5297,5.5123994486561045,false
0.35,0.7919,0.6324,3.876760956633179,false
0.3889,0.1529,0.9867,1.5158858688705688,false
0.0395,0.5569,0.4856,17.584186432512617,true
0.5738,0.5733,0.8762,9.934365412170125,true
0.6748,0.1346,0.2955,40.85380652699027,false
0.8184,0.3691,0.5203,38.01572918485793,true
0.0483,0.4811,0.8672,2.415726330845598,true
0.5446,0.8133,0.6642,2.86051019848318,true
0.2265,0.1881,0.0302,4.149550437245141,true
0.8093,0.4469,0.4154,1.2411023790006717,true
0.4639,0.2947,0.9719,2.544667517463568,true
0.4624,0.8458,0.2178,9.757146589041607,true
0.1416,0.6101,0.0287,6.507790515037613,true
0.1563,0.31,0.9892,16.362628753157214,false
0.4625,0.802,0.2235,32.6877372524517,true
0.6045,0.3766,0.3677,26.816034209201806,false
0.5989,0.5424,0.3818,50.653078058838624,false
0.7454,0.4665,0.3964,6.712691578591505,true
0.771,0.1756,0.5135,2.4768807340649905,true
0.0753,0.2521,0.1098,1.3771277643359572,true
0.4951,0.3388,0.7034,41.38837316653923,true
0.4697,0.4144,0.586,6.340768654624141,false
0.8228,0.5674,0.4164,6.6525484046328724,true
0.0195,0.4234,0.2363,10.740267546605486,true
0.1797,0.4413,0.4118,18.615601137857198,false
0.7938,0.8535,0.7848,5.0480397519504905,false
0.7253,0.2754,0.4661,2.962400738771504,true
0.6385,0.9719,0.7336,27.522393984568446,false
0.4612,0.4331,0.6316,3.1205210778255728,true
0.2671,0.3613,0.1119,4.43266064129309,true
0.4507,0.1292,0.1502,24.167288405845095,true
0.0555,0.0181,0.0655,5.144869476679112,true
0.0601,0.7011,0.7916,7.156349467166773,true
0.665,0.4129,0.6521,2.4917866916242124,true
0.6313,0.5147,0.4099,3.724750985251216,true
0.5805,0.8215,0.862,2.3490241814897197,false
0.4456,0.2375,0.3721,8.767046705383674,true
0.2038,0.6875,0.6959,14.999247002367666,true
0.3107,0.7873,0.8688,15.673948454087588,false
0.0054,0.2123,0.2904,1.4814183893292643,true
0.9894,0.9351,0.3584,15.256413926859159,true
0.7108,0.0935,0.7899,31.093537494880167,false
0.323,0.7652,0.1979,1.0597149957102876,true
0.245,0.9447,0.2905,2.0854819925050276,true
0.9395,0.8478,0.5443,5.206979827179849,true
0.8722,0.6664,0.8359,1.2080409524829019,true
0.0263,0.1362,0.6394,25.687384605421546,false
0.1268,0.2064,0.3365,12.616430848036902,true
0.0815,0.74,0.655,7.433523704939521,false
0.4305,0.7606,0.4902,1.0428944787507632,true
0.4258,0.0393,0.8819,6.122680556141274,false
0.4178,0.7044,0.2353,1.8889101074258496,true
0.8019,0.9227,0.2051,2.198994037259884,true
0.8721,0.945,0.5476,24.5080099290896,false
0.7912,0.1141,0.2785,14.253464500397433,true
0.7425,0.3111,0.0267,20.71794017404559,true
0.0862,0.3809,0.7647,2.318684502327519,false
0.0766,0.5291,0.8867,1.0191816486174081,true
0.7385,0.955,0.6847,22.57854231112194,true
0.8294,0.9343,0.5965,1.1711661947076695,true
0.0896,0.6795,0.196,25.17874031095457,true
0.2245,0.2634,0.9121,15.37895474800828,true
0.8824,0.7467,0.5998,4.437095519003664,false
0.7083,0.0692,0.9913,4.120605011368718,true
0.2853,0.8589,0.5262,11.542085915634729,false
0.1764,0.3701,0.5403,18.69021266598287,true
0.7642,0.733,0.7772,22.087238537545623,true
0.6241,0.1827,0.6626,1.3297620281214737,true
0.3921,0.6133,0.8999,10.869927158927068,true
0.7442,0.9569,0.6955,52.24791574492453,true
0.5207,0.7008,0.3827,1.5983949987546404,true
0.8476,0.3752,0.3677,40.609417587812246,true
0.0409,0.8145,0.824,4.468264150575384,true
0.3943,0.2595,0.1213,9.573510867545414,true
0.1908,0.925,0.4179,1.1029627851085078,true
0.2517,0.8653,0.1543,13.369820962006562,true
0.968,0.266,0.4359,1.0418521055454795,true
0.1056,0.5656,0.647,13.721994727065928,true
0.9006,0.9739,0.9003,5.479424077005176,true
0.2808,0.3635,0.3252,1.4814183893292643,true
0.4646,0.8162,0.9881,3.155036295350299,true
0.7699,0.1595,0.3913,15.626997071013474,true
0.9447,0.0308,0.2699,15.37895474800828,true
0.4007,0.0483,0.5734,4.191254112463637,true
0.7753,0.4339,0.3683,19.786502236370332,true
0.8273,0.3862,0.7668,12.049220872952622,true
0.6943,0.2509,0.6929,3.6400593992835644,true
0.1289,0.4516,0.3865,1.6586433347503051,true
0.484,0.8812,0.4032,19.433531463233315,true
0.1978,0.9324,0.9664,38.436210613905274,false
0.8452,0.4309,0.5289,13.558314833854409,true
0.3211,0.6989,0.4372,1.603197383726574,true
0.6946,0.6296,0.5458,23.783688771847498,true
0.2546,0.999,0.7937,8.87288502571346,false
0.7655,0.1063,0.8388,8.524974227518282,true
0.405,0.2106,0.5022,43.85987969263492,true
0.096,0.114,0.499,17.184365708169636,false
0.1559,0.2637,0.0151,2.196796142353235,true
0.3869,0.7515,0.9646,2.554866572043847,false
0.7522,0.2468,0.861,11.023176380641601,false
0.2546,0.2895,0.9666,12.692356983754001,true
0.0482,0.9043,0.4385,2.834881110588468,true
0.1585,0.284,0.8486,23.33606458094271,true
0.2447,0.2102,0.4191,10.935342772474547,true
0.8425,0.2769,0.9265,50.450870431468104,false
0.9112,0.7132,0.2667,5.083499996273394,true
0.4196,0.0732,0.9588,13.329771603195772,false
0.1008,0.12,0.7769,48.182698291098816,true
0.3642,0.68,0.5775,1.0070245572668486,true
0.031,0.2799,0.2897,1.7228846360108874,true
0.7413,0.6989,0.6496,51.26457664912091,true
0.3905,0.7802,0.5881,1.3798847759572466,true
0.7864,0.1859,0.7579,9.468779327513491,true
0.8665,0.583,0.8925,9.718195955885916,false
0.7083,0.4782,0.333,15.363583480175128,false
0.383,0.6823,0.5637,26.44322548056279,true
0.3272,0.8384,0.0705,49.84907796259602,true
0.6676,0.2462,0.0663,21.563455352219975,true
0.4954,0.2014,0.1108,1.7263338533505097,true
0.7402,0.7651,0.679,35.51659315162847,true
0.6818,0.0345,0.3752,1.3204861972090953,true
0.0508,0.9716,0.0074,11.08951425353062,true
0.9428,0.6257,0.3972,1.5326526617240188,true
0.2805,0.7127,0.2047,27.7712135388943,true
0.2862,0.4467,0.0904,2.121238253470012,true
0.5737,0.2565,0.9177,43.7284972257941,true
0.5796,0.3155,0.7075,31.218160725155975,true
0.5001,0.3626,0.7835,1.6938431492486188,true
0.3847,0.7603,0.8307,1.2586000099294778,true
0.5673,0.7938,0.7798,2.583125242080516,false
0.2987,0.0311,0.278,45.331402307381595,false
0.4026,0.7202,0.0148,2.3163669767810915,true
0.6675,0.3351,0.3307,50.249470019100784,false
0.3405,0.7097,0.8419,1.3218073438695392,true
0.2184,0.1345,0.1096,22.533430353494648,false
0.9933,0.7841,0.0942,1.177036689688467,true
0.5115,0.3186,0.5079,1.028395684421425,true
0.96,0.1192,0.3717,28.41735357697121,false
0.5001,0.5511,0.8256,11.810630314048224,false
0.6967,0.8534,0.5443,37.524723159601,true
0.1203,0.192,0.2886,41.554258208108536,true
0.0353,0.5299,0.6872,36.92910523887462,false
0.3977,0.0445,0.3841,22.44347665940707,true
0.2297,0.21,0.8363,3.3973645544207836,false
0.1705,0.141,0.6364,4.428230196243525,true
0.4825,0.2826,0.767,4.178699191923246,false
0.2788,0.1105,0.3617,47.22861694127472,true
0.5188,0.7512,0.5896,6.104340039003942,true
0.8732,0.6951,0.7464,37.300248916794146,true
0.5225,0.3912,0.1671,19.628841701474244,true
0.7624,0.1022,0.4287,2.78152684012137,true
0.2417,0.5114,0.7497,40.00482212608044,true
0.8093,0.1039,0.0152,22.96565869668021,false
0.9118,0.3709,0.0211,1.3125870013111083,true
0.4721,0.5531,0.4982,1.640498239057044,true
0.2774,0.6359,0.6943,1.4433979191151778,true
0.3713,0.6658,0.6244,1.4333294145603401,true
0.3566,0.474,0.4733,6.80733018517904,false
0.8758,0.0514,0.1342,9.41213674921095,true
0.0318,0.1664,0.7876,43.206891154768556,true
0.8306,0.5498,0.19,38.35941501387602,true
0.122,0.2688,0.0436,26.496164853250153,true
0.9413,0.9821,0.7832,1.9174573279326612,true
0.0657,0.753,0.697,2.01576746739001,true
0.4019,0.9488,0.0168,1.2460767305873808,true
0.3796,0.3951,0.3865,29.844483040710095,false
0.9475,0.9989,0.1016,3.911809286149798,true
0.0122,0.3401,0.3491,49.25446384709016,false
0.8046,0.355,0.4955,1.4448420389738792,true
0.2973,0.6794,0.4202,2.67781188442105,true
0.2235,0.869,0.5554,3.2478719588953,true
0.4819,0.1353,0.2837,11.1117154758596,true
0.8929,0.7377,0.2113,7.752380829544347,true
0.5331,0.6541,0.2208,26.60236176489059,true
0.0174,0.5708,0.9901,2.155451037931604,false
0.8535,0.8663,0.5347,1.1629966580818203,true
0.1806,0.5454,0.7145,1.0356197087996233,true
0.7011,0.1875,0.5706,27.139765120417913,false
0.1157,0.8026,0.9834,8.723320877521846,false
0.4636,0.8698,0.1522,4.8744145259668965,true
0.206,0.8445,0.6945,18.393548902237065,true
0.8652,0.9269,0.0249,42.94842597876301,false
0.1434,0.8707,0.4038,50.60245029887875,false
0.2309,0.0105,0.8908,2.254661836345618,true
0.7747,0.6997,0.84,4.595143569306688,true
0.3908,0.1469,0.0095,1.2687091928249108,true
0.6506,0.0189,0.5504,7.063919023701211,false
0.0024,0.6255,0.9091,8.550587550976035,false
0.563,0.1683,0.15,23.28943909281079,false
0.6951,0.9367,0.6724,5.668927803804981,false
0.1388,0.4754,0.0052,1.614459135558623,true
0.8532,0.966,0.4846,26.735706658146434,false
0.7862,0.8207,0.4165,19.47243741914704,true
0.1109,0.9353,0.4363,51.16214995665737,false
0.2917,0.8072,0.365,24.853535100739037,false
0.3081,0.1737,0.9036,5.275112467563699,true
0.4726,0.6864,0.6429,12.603820723302071,false
0.4519,0.2314,0.9101,3.0925623909370232,true
0.7299,0.0057,0.0624,6.202795019104865,true
0.2717,0.5316,0.9578,3.336759078067415,false
0.7024,0.2557,0.2204,5.876727151149384,true
0.0507,0.7133,0.9888,1.9078939696124533,true
0.8733,0.0484,0.2083,48.47266350659677,true
0.4606,0.7498,0.2938,1.8094085067159598,true
0.2069,0.239,0.1469,2.104336046415478,true
0.4636,0.2845,0.549,8.559142415246239,true
0.7176,0.9111,0.435,2.4843225333848165,true
0.5175,0.3603,0.5165,12.219096318670772,false
0.2765,0.267,0.6021,1.921296080061071,true
0.148,0.5513,0.9946,3.7697172550993763,true
0.1605,0.7953,0.8678,37.18851585343858,true
0.5065,0.2632,0.6029,10.360494838244776,false
0.4398,0.8492,0.5288,12.170317555959844,true
0.8548,0.1896,0.3791,1.823941830554062,true
0.0569,0.4654,0.8078,6.240123663165812,true
0.1911,0.3134,0.4089,16.962414760920918,true
0.1092,0.6042,0.1112,3.0771381716642967,true
0.8202,0.2554,0.2481,1.50080255245802,true
0.8315,0.6508,0.0309,3.9709287126557493,true
0.6405,0.5431,0.6744,7.322852955058319,false
0.6993,0.0967,0.0066,2.570241851187732,true
0.656,0.8185,0.688,1.6753129773975874,true
0.0194,0.0857,0.2235,3.218772256349426,true
0.3894,0.3991,0.3854,1.6487212707001282,true
0.2839,0.5634,0.0154,3.380420128015566,true
0.8302,0.8585,0.889,22.35388206142484,true
0.722,0.0177,0.7674,1.1864907490217118,true
0.609,0.4301,0.7478,5.646297383604048,false
0.9745,0.3778,0.4678,19.31727937946127,false
0.5765,0.1705,0.8892,2.2818807653293036,true
0.845,0.7108,0.1234,9.631124601110287,true
0.3479,0.6051,0.1846,29.45901572736697,true
0.0185,0.1964,0.2379,9.143104603994704,true
0.1139,0.8285,0.4498,1.4419552426545161,true
0.8675,0.4019,0.18,29.0204281219836,true
0.3965,0.8004,0.0485,13.091982238895124,false
0.3673,0.0592,0.4405,1.4077602975141026,true
0.3192,0.4428,0.2216,1.7931968918506624,true
0.5452,0.9028,0.2663,2.7210014698815783,true
0.5648,0.4632,0.195,3.9078994321164857,true
0.4249,0.5456,0.2355,4.318896803139479,true
0.5205,0.5367,0.8553,1.8367542143941897,true
0.7964,0.3324,0.502,2.425408587773163,true
0.7063,0.5637,0.7907,10.165503717908893,true
0.756,0.4074,0.27,3.158192909689767,true
0.3619,0.555,0.2245,6.54041095074285,true
0.3585,0.5902,0.6199,1.0575976837366112,true
0.8039,0.8065,0.4022,6.586354442015068,true
0.7589,0.479,0.3031,1.5761733830339912,true
0.4874,0.5632,0.8156,17.654664039486494,true
0.7778,0.209,0.4494,12.255808648587411,false
0.4932,0.1788,0.3163,12.65433697133637,true
0.1303,0.3506,0.8228,1.4477346146633245,true
0.1432,0.7711,0.7447,7.322852955058319,false
0.5896,0.5364,0.03,1.0242903178906215,true
0.1714,0.9324,0.7794,1.0941742837052104,true
0.2938,0.5247,0.506,40.16516188030693,true
0.7581,0.1965,0.1379,34.88301379565318,true
0.1709,0.9904,0.839,29.253522682029995,false
0.877,0.2474,0.4386,35.02282528740402,true
0.52,0.0385,0.4743,1.2104594520812995,true
0.8133,0.6994,0.9666,5.490393891316893,false
0.4306,0.4487,0.0296,4.203846754319332,true
0.9508,0.0374,0.5477,9.737651797153674,false
0.3355,0.777,0.84,19.570043417893903,false
0.6535,0.0865,0.2351,4.992815604333296,true
0.932,0.0801,0.5619,6.302837948606499,true
0.6351,0.657,0.0458,1.243587067619062,true
0.6713,0.6095,0.8439,10.236911880921706,true
0.8633,0.6126,0.2721,2.442446009293482,true
0.2089,0.4431,0.2757,1.2510710194283623,true
0.6196,0.3053,0.5704,4.4951543253326305,true
0.5488,0.6771,0.5369,31.721668618448923,true
0.1689,0.1388,0.9661,14.805518753287723,false
0.8057,0.7907,0.5374,4.371035772929758,true
0.1635,0.0494,0.2514,17.064495184516147,true
0.144,0.937,0.9179,1.7332530178673953,true
0.3315,0.5086,0.6784,4.445978590151796,true
0.2245,0.4684,0.3466,12.097514278865066,false
0.3435,0.827,0.7278,1.257342039009839,true
0.0782,0.1703,0.0961,9.41213674921095,true
0.9502,0.0149,0.6595,26.78923157854148,false
0.6731,0.0825,0.1753,1.0887170666983987,true
0.9005,0.3906,0.9758,3.48685435909428,true
0.3649,0.6579,0.0524,4.178699191923246,true
0.4772,0.496,0.937,12.403764310880533,false
0.7693,0.3754,0.62,19.240164594333365,true
0.3619,0.3352,0.9862,26.842863655898565,true
0.0044,0.0071,0.391,1.046027859908717,true
0.7949,0.5968,0.8615,7.021662406181339,false
0.0697,0.1526,0.3661,3.438378520705125,true
0.1703,0.9011,0.0785,14.396714200154682,true
0.3207,0.5971,0.0878,25.997490132592233,false
0.2131,0.0573,0.5486,11.001152059542859,false
0.4046,0.7961,0.6143,13.504189896560144,false
0.0076,0.0142,0.7718,9.924436012285348,true
0.452,0.9743,0.1798,51.93536683483144,false
0.7179,0.3568,0.8342,6.553504862191148,false
0.3254,0.6058,0.1954,28.47424515674107,true
0.0085,0.8328,0.4276,10.004149930917714,true
0.9335,0.9398,0.7819,9.583089166764376,true
0.9941,0.1961,0.1737,7.85381970442166,true
0.9154,0.457,0.2153,2.3631606937057947,true
0.4958,0.3001,0.3668,3.228443072088973,true
0.2144,0.7758,0.5734,1.4710846708147431,true
0.7227,0.357,0.1343,12.013127377646844,true
0.6806,0.1112,0.2636,6.013458255819809,true
0.9833,0.8633,0.2124,35.73033328973253,true
0.754,0.8981,0.5324,10.612154551369887,true
0.7737,0.1327,0.7854,44.79067632428781,false
0.136,0.7927,0.2422,41.47123274483076,true
0.5962,0.0522,0.5176,36.30661659481754,false
0.2213,0.5793,0.0994,24.978113963861347,true
0.1034,0.0774,0.6652,28.502733643767282,false
0.9245,0.7233,0.1975,2.2100165407413477,true
0.9308,0.4773,0.8142,24.903291911165336,true
0.4236,0.0985,0.3154,4.059257195087539,true
0.0112,0.3229,0.4044,42.43612482156023,false
0.5143,0.6245,0.03,1.5023041056619504,true
0.6716,0.8224,0.3882,3.7697172550993763,true
0.8355,0.0705,0.9445,1.9117135758847483,false
0.8507,0.3678,0.6564,3.493835046172651,false
0.7184,0.4939,0.2152,1.3257787199867919,true
0.8707,0.1267,0.027,29.282790836350166,false
0.407,0.7251,0.3259,51.93536683483144,false
0.1622,0.2767,0.3002,6.8414520697290815,true
0.5184,0.7481,0.8761,12.453478730677775,true
0.4849,0.1768,0.3777,13.477208507150227,false
0.044,0.3546,0.7978,39.52763312085316,false
0.7383,0.9554,0.073,3.5966397255692817,true
0.1546,0.8522,0.9062,12.948759602923785,false
0.0815,0.5288,0.2359,33.049287241546985,true
0.433,0.2589,0.0426,20.04540599364781,false
0.5301,0.6025,0.6468,3.578701410101579,true
0.3535,0.2283,0.0634,26.127803094173924,true
0.6881,0.6396,0.7601,9.954254024977738,true
0.2648,0.6955,0.5352,2.391689452237172,true
0.9686,0.0785,0.8659,20.06546142568619,false
0.7196,0.8696,0.5546,23.33606458094271,false
0.9364,0.2381,0.9936,2.4133118119753973,false
0.021,0.6723,0.7955,4.811457246094358,false
0.4479,0.1541,0.979,2.9124655776809942,false
0.6203,0.6736,0.9309,7.300917316103302,false
0.5677,0.3252,0.2212,19.240164594333365,true
0.1141,0.2869,0.6051,7.049805304078005,true
0.1745,0.6456,0.4091,1.9155408290138962,true
0.6535,0.3969,0.3064,1.2904616208728898,true
0.7985,0.2169,0.7564,5.0480397519504905,true
0.1976,0.2616,0.989,5.663261709520492,false
0.806,0.1208,0.4632,7.877416541092307,false
0.1579,0.1544,0.703,9.393331287442784,false
0.406,0.6982,0.4341,23.28943909281079,false
0.1591,0.8635,0.9109,11.96517084514329,true
0.8226,0.6444,0.2973,1.752424048424499,true
0.6009,0.4411,0.6849,16.52707590606266,true
0.5565,0.705,0.1239,9.346481852196632,true
0.4805,0.0412,0.6488,46.71194903811227,true
0.451,0.8489,0.192,7.463317347319193,true
0.7397,0.7453,0.9492,2.017784243077179,true
0.2748,0.7268,0.9454,10.979171743067019,true
0.0688,0.7553,0.2221,40.9355959021563,true
0.9811,0.6812,0.0308,10.59095145243378,false
0.5281,0.5511,0.9367,3.145585369940555,false
0.6806,0.1303,0.1707,28.36057566665356,true
0.7744,0.3266,0.1135,1.3937528485125166,true
0.299,0.0505,0.4633,4.014850052994201,true
0.6688,0.1053,0.9434,4.178699191923246,false
0.3884,0.9758,0.1757,1.7125782781873475,true
0.572,0.4298,0.2404,1.9877433493982577,true
0.7919,0.6817,0.4337,24.094895184754105,true
0.4661,0.146,0.4286,25.997490132592233,true
0.6614,0.2776,0.0141,53.62417540140635,true
0.132,0.8309,0.703,31.912570763889853,false
0.8724,0.2891,0.9585,26.628977432271196,false
0.166,0.125,0.2672,50.80526545997632,true
0.7335,0.7285,0.8046,25.687384605421546,false
0.1637,0.3191,0.6418,2.0771567261680337,true
0.1793,0.398,0.3419,1.3909681284637803,true
0.5304,0.7675,0.4167,5.8357337055407354,true
0.4555,0.6054,0.2434,11.917405755628515,true
0.9008,0.1407,0.5032,3.9749016274947477,true
0.2472,0.2135,0.9709,4.157857842756007,false
0.0007,0.9615,0.3596,5.160327260191082,true
0.3963,0.0467,0.0857,2.0606057644771547,true
0.6267,0.3037,0.14,7.078060999009931,true
0.7177,0.0751,0.5598,48.27916011735332,true
0.938,0.0202,0.7085,7.1778507513686165,true
0.6599,0.8055,0.3256,30.35617632207325,false
0.7591,0.0176,0.9072,27.71572661723382,false
0.4796,0.0988,0.0991,14.879731724872837,true
0.3903,0.9005,0.5615,18.06542697855405,false
0.3209,0.1967,0.096,10.391622991643498,true
0.7628,0.1702,0.7982,1.7931968918506624,true
0.3569,0.3227,0.9859,4.816271109871186,true
0.8418,0.7569,0.4582,4.903748928326623,true
0.4689,0.3476,0.5912,4.357942315617029,true
0.6767,0.8079,0.5983,27.112638920657883,false
0.4607,0.3431,0.4526,1.5023041056619504,true
0.4816,0.8676,0.1655,1.1456818935948618,true
0.2764,0.5896,0.9244,6.632620665972764,false
0.5829,0.9051,0.8346,1.054429645119356,true
0.9195,0.126,0.879,1.1664908867784396,true
0.6678,0.5225,0.5978,52.509809512456194,true
0.2289,0.8892,0.3997,1.7384605843650698,true
0.1825,0.1365,0.4521,9.874937681173183,true
0.2137,0.9585,0.1416,15.784051002600961,true
0.985,0.3648,0.5688,2.67781188442105,true
0.9368,0.6328,0.4263,1.7931968918506624,true
0.2128,0.5121,0.7269,10.004149930917714,false
0.5938,0.3634,0.0727,2.2299964644001817,true
0.8206,0.4043,0.6705,20.655879491093387,false
0.0941,0.679,0.4822,4.567655255297767,true
0.8179,0.008,0.2022,40.24557258797164,true
0.3672,0.6682,0.0162,3.155036295350299,true
0.4431,0.2593,0.1751,4.540331377371344,true
0.5668,0.6703,0.0693,9.698778987414936,false
0.34,0.8152,0.1229,1.6421395578187052,true
0.18,0.4729,0.3694,16.94546082454102,false
0.6773,0.8088,0.8755,11.519024812593532,true
0.0279,0.9302,0.7513,3.3002558639595994,false
0.6193,0.4911,0.7825,47.37051553356306,false
0.9098,0.1632,0.3205,5.10898114604348,true
0.7194,0.8976,0.8136,9.583089166764376,false
0.1078,0.2968,0.7112,35.98132306208984,true
0.811,0.5992,0.8822,6.573194897062505,false
0.0268,0.3731,0.1437,2.140415566211894,true
0.7893,0.8924,0.5146,21.327557162026903,true
0.2452,0.7555,0.6982,18.101593987464394,true
0.1812,0.9961,0.6233,8.714601916851242,false
0.0326,0.1335,0.6533,3.876760956633179,false
0.6033,0.0907,0.9358,2.7210014698815783,true
0.1506,0.9791,0.2159,10.26766872876861,true
0.3489,0.5496,0.1357,24.288427443094555,false
0.244,0.8271,0.9241,21.93316774467972,false
0.8024,0.3017,0.5233,1.9897320869507038,true
0.363,0.6198,0.7091,12.182493960703473,false
0.315,0.7415,0.1184,5.606911313988792,true
0.1677,0.5626,0.6499,10.054295941127014,false
0.0886,0.919,0.0007,1.3485096234729106,true
0.1257,0.5722,0.9786,53.090605941098566,true
0.0436,0.632,0.7275,50.653078058838624,false
0.308,0.5633,0.0952,5.139727178779908,true
0.0401,0.4366,0.8722,3.3134833247003095,true
